external_id	module_number	chapter_number	chapter_title	objective_code	concept_code	question_family_code	question_type	question_style	difficulty	cognitive_level	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	memory_aid	remediation_text	source_document	source_pages	source_reference_text	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_group	visual_file_name	visual_storage_path	visual_status	show_visual_button	visual_brief	visual_caption	visual_alt_text	exam_likeness	distractor_difficulty	eligible_for_final_exam	final_exam_weight	content_origin	style_reference	review_status	reinforcement_question_ids	estimated_time_seconds
AD-M2-Q011	2	1	Airplane Systems	AD2-1-four_stroke_cycle	AD2-1-four_stroke_cycle	AD2-1-four_stroke_cycle	multiple_choice	direct_definition	medium	recall	Which answer best matches this description: the recurring intake, compression, power, and exhaust sequence in a reciprocating engine?	fuel metering cycle	two-stroke cycle	jet cycle	four-stroke cycle	D	The recurring intake, compression, power, and exhaust sequence in a reciprocating engine.	Four-stroke cycle is correct because it means the recurring intake, compression, power, and exhaust sequence in a reciprocating engine.	Not this one. Fuel metering cycle is a different Module 2 concept; the wording or scenario matches four-stroke cycle.	Not this one. Two-stroke cycle is a different Module 2 concept; the wording or scenario matches four-stroke cycle.	Not this one. Jet cycle is a different Module 2 concept; the wording or scenario matches four-stroke cycle.	Correct. The recurring intake, compression, power, and exhaust sequence in a reciprocating engine.	I-C-P-E: Intake, Compression, Power, Exhaust.	Review Module 2, Chapter 1, pages 3-4, then explain four-stroke cycle in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	3-4	Module 2, Chapter 1, pages 3-4	high	educational_infographic	optional_after_answer	recip_engine_cycle	recip_engine_cycle	module2_reciprocating_engine_cycle.png	/assets/cap-visuals/module2_reciprocating_engine_cycle.png	approved	true	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q012	35
AD-M2-Q012	2	1	Airplane Systems	AD2-1-four_stroke_cycle	AD2-1-four_stroke_cycle	AD2-1-four_stroke_cycle	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Fuel-air enters, is squeezed, ignited for power, and then the gases are expelled.	fuel metering cycle	four-stroke cycle	two-stroke cycle	jet cycle	B	The recurring intake, compression, power, and exhaust sequence in a reciprocating engine.	Four-stroke cycle is correct because it means the recurring intake, compression, power, and exhaust sequence in a reciprocating engine.	Not this one. Fuel metering cycle is a different Module 2 concept; the wording or scenario matches four-stroke cycle.	Correct. The recurring intake, compression, power, and exhaust sequence in a reciprocating engine.	Not this one. Two-stroke cycle is a different Module 2 concept; the wording or scenario matches four-stroke cycle.	Not this one. Jet cycle is a different Module 2 concept; the wording or scenario matches four-stroke cycle.	I-C-P-E: Intake, Compression, Power, Exhaust.	Review Module 2, Chapter 1, pages 3-4, then explain four-stroke cycle in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	3-4	Module 2, Chapter 1, pages 3-4	high	educational_infographic	optional_after_answer	recip_engine_cycle	recip_engine_cycle	module2_reciprocating_engine_cycle.png	/assets/cap-visuals/module2_reciprocating_engine_cycle.png	approved	true	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q011	45
AD-M2-Q013	2	1	Airplane Systems	AD2-1-intake_stroke	AD2-1-intake_stroke	AD2-1-intake_stroke	multiple_choice	direct_definition	medium	recall	Which answer best matches this description: the stroke in which the piston moves downward and draws the fuel-air mixture into the cylinder?	exhaust stroke	compression stroke	power stroke	intake stroke	D	The stroke in which the piston moves downward and draws the fuel-air mixture into the cylinder.	Intake stroke is correct because it means the stroke in which the piston moves downward and draws the fuel-air mixture into the cylinder.	Not this one. Exhaust stroke is a different Module 2 concept; the wording or scenario matches intake stroke.	Not this one. Compression stroke is a different Module 2 concept; the wording or scenario matches intake stroke.	Not this one. Power stroke is a different Module 2 concept; the wording or scenario matches intake stroke.	Correct. The stroke in which the piston moves downward and draws the fuel-air mixture into the cylinder.	Intake = piston down, mixture in.	Review Module 2, Chapter 1, pages 3-4, then explain intake stroke in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	3-4	Module 2, Chapter 1, pages 3-4	high	educational_infographic	optional_after_answer	recip_engine_cycle	recip_engine_cycle	module2_reciprocating_engine_cycle.png	/assets/cap-visuals/module2_reciprocating_engine_cycle.png	approved	true	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q014	35
AD-M2-Q014	2	1	Airplane Systems	AD2-1-intake_stroke	AD2-1-intake_stroke	AD2-1-intake_stroke	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? The intake valve is open while the piston moves downward.	intake stroke	exhaust stroke	power stroke	compression stroke	A	The stroke in which the piston moves downward and draws the fuel-air mixture into the cylinder.	Intake stroke is correct because it means the stroke in which the piston moves downward and draws the fuel-air mixture into the cylinder.	Correct. The stroke in which the piston moves downward and draws the fuel-air mixture into the cylinder.	Not this one. Exhaust stroke is a different Module 2 concept; the wording or scenario matches intake stroke.	Not this one. Power stroke is a different Module 2 concept; the wording or scenario matches intake stroke.	Not this one. Compression stroke is a different Module 2 concept; the wording or scenario matches intake stroke.	Intake = piston down, mixture in.	Review Module 2, Chapter 1, pages 3-4, then explain intake stroke in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	3-4	Module 2, Chapter 1, pages 3-4	high	educational_infographic	optional_after_answer	recip_engine_cycle	recip_engine_cycle	module2_reciprocating_engine_cycle.png	/assets/cap-visuals/module2_reciprocating_engine_cycle.png	approved	true	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q013	45
AD-M2-Q015	2	1	Airplane Systems	AD2-1-compression_stroke	AD2-1-compression_stroke	AD2-1-compression_stroke	multiple_choice	direct_definition	medium	recall	Which answer best matches this description: the stroke in which the piston moves upward and compresses the trapped fuel-air mixture?	compression stroke	exhaust stroke	intake stroke	power stroke	A	The stroke in which the piston moves upward and compresses the trapped fuel-air mixture.	Compression stroke is correct because it means the stroke in which the piston moves upward and compresses the trapped fuel-air mixture.	Correct. The stroke in which the piston moves upward and compresses the trapped fuel-air mixture.	Not this one. Exhaust stroke is a different Module 2 concept; the wording or scenario matches compression stroke.	Not this one. Intake stroke is a different Module 2 concept; the wording or scenario matches compression stroke.	Not this one. Power stroke is a different Module 2 concept; the wording or scenario matches compression stroke.	Compression = piston up, mixture squeezed.	Review Module 2, Chapter 1, pages 3-4, then explain compression stroke in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	3-4	Module 2, Chapter 1, pages 3-4	high	educational_infographic	optional_after_answer	recip_engine_cycle	recip_engine_cycle	module2_reciprocating_engine_cycle.png	/assets/cap-visuals/module2_reciprocating_engine_cycle.png	approved	true	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q016	35
AD-M2-Q016	2	1	Airplane Systems	AD2-1-compression_stroke	AD2-1-compression_stroke	AD2-1-compression_stroke	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Both valves are closed while the piston squeezes the mixture.	power stroke	compression stroke	exhaust stroke	intake stroke	B	The stroke in which the piston moves upward and compresses the trapped fuel-air mixture.	Compression stroke is correct because it means the stroke in which the piston moves upward and compresses the trapped fuel-air mixture.	Not this one. Power stroke is a different Module 2 concept; the wording or scenario matches compression stroke.	Correct. The stroke in which the piston moves upward and compresses the trapped fuel-air mixture.	Not this one. Exhaust stroke is a different Module 2 concept; the wording or scenario matches compression stroke.	Not this one. Intake stroke is a different Module 2 concept; the wording or scenario matches compression stroke.	Compression = piston up, mixture squeezed.	Review Module 2, Chapter 1, pages 3-4, then explain compression stroke in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	3-4	Module 2, Chapter 1, pages 3-4	high	educational_infographic	optional_after_answer	recip_engine_cycle	recip_engine_cycle	module2_reciprocating_engine_cycle.png	/assets/cap-visuals/module2_reciprocating_engine_cycle.png	approved	true	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q015	45
AD-M2-Q017	2	1	Airplane Systems	AD2-1-power_stroke	AD2-1-power_stroke	AD2-1-power_stroke	multiple_choice	direct_definition	medium	recall	Which answer best matches this description: the stroke in which ignition forces the piston downward and sends energy to the crankshaft?	exhaust stroke	power stroke	intake stroke	compression stroke	B	The stroke in which ignition forces the piston downward and sends energy to the crankshaft.	Power stroke is correct because it means the stroke in which ignition forces the piston downward and sends energy to the crankshaft.	Not this one. Exhaust stroke is a different Module 2 concept; the wording or scenario matches power stroke.	Correct. The stroke in which ignition forces the piston downward and sends energy to the crankshaft.	Not this one. Intake stroke is a different Module 2 concept; the wording or scenario matches power stroke.	Not this one. Compression stroke is a different Module 2 concept; the wording or scenario matches power stroke.	Power = spark, push down.	Review Module 2, Chapter 1, pages 4, then explain power stroke in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	4	Module 2, Chapter 1, pages 4	high	educational_infographic	optional_after_answer	recip_engine_cycle	recip_engine_cycle	module2_reciprocating_engine_cycle.png	/assets/cap-visuals/module2_reciprocating_engine_cycle.png	approved	true	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q018	35
AD-M2-Q018	2	1	Airplane Systems	AD2-1-power_stroke	AD2-1-power_stroke	AD2-1-power_stroke	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A spark ignites the compressed mixture and the expanding gases drive the piston down.	exhaust stroke	intake stroke	compression stroke	power stroke	D	The stroke in which ignition forces the piston downward and sends energy to the crankshaft.	Power stroke is correct because it means the stroke in which ignition forces the piston downward and sends energy to the crankshaft.	Not this one. Exhaust stroke is a different Module 2 concept; the wording or scenario matches power stroke.	Not this one. Intake stroke is a different Module 2 concept; the wording or scenario matches power stroke.	Not this one. Compression stroke is a different Module 2 concept; the wording or scenario matches power stroke.	Correct. The stroke in which ignition forces the piston downward and sends energy to the crankshaft.	Power = spark, push down.	Review Module 2, Chapter 1, pages 4, then explain power stroke in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	4	Module 2, Chapter 1, pages 4	high	educational_infographic	optional_after_answer	recip_engine_cycle	recip_engine_cycle	module2_reciprocating_engine_cycle.png	/assets/cap-visuals/module2_reciprocating_engine_cycle.png	approved	true	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q017	45
AD-M2-Q019	2	1	Airplane Systems	AD2-1-exhaust_stroke	AD2-1-exhaust_stroke	AD2-1-exhaust_stroke	multiple_choice	direct_definition	medium	recall	Which answer best matches this description: the stroke in which the piston moves upward and pushes burned gases out?	exhaust stroke	intake stroke	compression stroke	power stroke	A	The stroke in which the piston moves upward and pushes burned gases out.	Exhaust stroke is correct because it means the stroke in which the piston moves upward and pushes burned gases out.	Correct. The stroke in which the piston moves upward and pushes burned gases out.	Not this one. Intake stroke is a different Module 2 concept; the wording or scenario matches exhaust stroke.	Not this one. Compression stroke is a different Module 2 concept; the wording or scenario matches exhaust stroke.	Not this one. Power stroke is a different Module 2 concept; the wording or scenario matches exhaust stroke.	Exhaust = piston up, gases out.	Review Module 2, Chapter 1, pages 4, then explain exhaust stroke in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	4	Module 2, Chapter 1, pages 4	high	educational_infographic	optional_after_answer	recip_engine_cycle	recip_engine_cycle	module2_reciprocating_engine_cycle.png	/assets/cap-visuals/module2_reciprocating_engine_cycle.png	approved	true	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q020	35
AD-M2-Q020	2	1	Airplane Systems	AD2-1-exhaust_stroke	AD2-1-exhaust_stroke	AD2-1-exhaust_stroke	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? The exhaust valve opens while the piston rises.	intake stroke	compression stroke	exhaust stroke	power stroke	C	The stroke in which the piston moves upward and pushes burned gases out.	Exhaust stroke is correct because it means the stroke in which the piston moves upward and pushes burned gases out.	Not this one. Intake stroke is a different Module 2 concept; the wording or scenario matches exhaust stroke.	Not this one. Compression stroke is a different Module 2 concept; the wording or scenario matches exhaust stroke.	Correct. The stroke in which the piston moves upward and pushes burned gases out.	Not this one. Power stroke is a different Module 2 concept; the wording or scenario matches exhaust stroke.	Exhaust = piston up, gases out.	Review Module 2, Chapter 1, pages 4, then explain exhaust stroke in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	4	Module 2, Chapter 1, pages 4	high	educational_infographic	optional_after_answer	recip_engine_cycle	recip_engine_cycle	module2_reciprocating_engine_cycle.png	/assets/cap-visuals/module2_reciprocating_engine_cycle.png	approved	true	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	Four-stroke engine parts and intake-compression-power-exhaust cycle.	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q019	45
AD-M2-Q021	2	1	Airplane Systems	AD2-1-stoichiometric_ratio	AD2-1-stoichiometric_ratio	AD2-1-stoichiometric_ratio	multiple_choice	direct_definition	medium	recall	Which answer best matches this description: a fuel-air ratio of about 15 parts air to 1 part gasoline in which theoretically all fuel is burned?	stoichiometric ratio	rich mixture	12-to-1 operating mixture	lean mixture	A	A fuel-air ratio of about 15 parts air to 1 part gasoline in which theoretically all fuel is burned.	Stoichiometric ratio is correct because it means a fuel-air ratio of about 15 parts air to 1 part gasoline in which theoretically all fuel is burned.	Correct. A fuel-air ratio of about 15 parts air to 1 part gasoline in which theoretically all fuel is burned.	Not this one. Rich mixture is a different Module 2 concept; the wording or scenario matches stoichiometric ratio.	Not this one. 12-to-1 operating mixture is a different Module 2 concept; the wording or scenario matches stoichiometric ratio.	Not this one. Lean mixture is a different Module 2 concept; the wording or scenario matches stoichiometric ratio.	Stoich = 15 air : 1 fuel.	Review Module 2, Chapter 1, pages 5, then explain stoichiometric ratio in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	5	Module 2, Chapter 1, pages 5	high	educational_infographic	optional_after_answer	fuel_carb_controls	fuel_carb_controls	module2_fuel_carburetor_controls.png	/assets/cap-visuals/module2_fuel_carburetor_controls.png	approved	true	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q022	35
AD-M2-Q022	2	1	Airplane Systems	AD2-1-stoichiometric_ratio	AD2-1-stoichiometric_ratio	AD2-1-stoichiometric_ratio	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A chemistry example uses 15 parts air for every 1 part gasoline.	stoichiometric ratio	lean mixture	12-to-1 operating mixture	rich mixture	A	A fuel-air ratio of about 15 parts air to 1 part gasoline in which theoretically all fuel is burned.	Stoichiometric ratio is correct because it means a fuel-air ratio of about 15 parts air to 1 part gasoline in which theoretically all fuel is burned.	Correct. A fuel-air ratio of about 15 parts air to 1 part gasoline in which theoretically all fuel is burned.	Not this one. Lean mixture is a different Module 2 concept; the wording or scenario matches stoichiometric ratio.	Not this one. 12-to-1 operating mixture is a different Module 2 concept; the wording or scenario matches stoichiometric ratio.	Not this one. Rich mixture is a different Module 2 concept; the wording or scenario matches stoichiometric ratio.	Stoich = 15 air : 1 fuel.	Review Module 2, Chapter 1, pages 5, then explain stoichiometric ratio in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	5	Module 2, Chapter 1, pages 5	high	educational_infographic	optional_after_answer	fuel_carb_controls	fuel_carb_controls	module2_fuel_carburetor_controls.png	/assets/cap-visuals/module2_fuel_carburetor_controls.png	approved	true	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q021	45
AD-M2-Q023	2	1	Airplane Systems	AD2-1-rich_mixture	AD2-1-rich_mixture	AD2-1-rich_mixture	multiple_choice	direct_definition	medium	recall	Which answer best matches this description: a fuel-air mixture with more gasoline and less air than needed for normal combustion?	pure air	rich mixture	stoichiometric ratio	lean mixture	B	A fuel-air mixture with more gasoline and less air than needed for normal combustion.	Rich mixture is correct because it means a fuel-air mixture with more gasoline and less air than needed for normal combustion.	Not this one. Pure air is a different Module 2 concept; the wording or scenario matches rich mixture.	Correct. A fuel-air mixture with more gasoline and less air than needed for normal combustion.	Not this one. Stoichiometric ratio is a different Module 2 concept; the wording or scenario matches rich mixture.	Not this one. Lean mixture is a different Module 2 concept; the wording or scenario matches rich mixture.	Rich = more fuel.	Review Module 2, Chapter 1, pages 5, then explain rich mixture in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	5	Module 2, Chapter 1, pages 5	high	educational_infographic	optional_after_answer	fuel_carb_controls	fuel_carb_controls	module2_fuel_carburetor_controls.png	/assets/cap-visuals/module2_fuel_carburetor_controls.png	approved	true	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q024	35
AD-M2-Q024	2	1	Airplane Systems	AD2-1-rich_mixture	AD2-1-rich_mixture	AD2-1-rich_mixture	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A cold engine starts more easily when extra gasoline is supplied relative to air.	stoichiometric ratio	pure air	lean mixture	rich mixture	D	A fuel-air mixture with more gasoline and less air than needed for normal combustion.	Rich mixture is correct because it means a fuel-air mixture with more gasoline and less air than needed for normal combustion.	Not this one. Stoichiometric ratio is a different Module 2 concept; the wording or scenario matches rich mixture.	Not this one. Pure air is a different Module 2 concept; the wording or scenario matches rich mixture.	Not this one. Lean mixture is a different Module 2 concept; the wording or scenario matches rich mixture.	Correct. A fuel-air mixture with more gasoline and less air than needed for normal combustion.	Rich = more fuel.	Review Module 2, Chapter 1, pages 5, then explain rich mixture in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	5	Module 2, Chapter 1, pages 5	high	educational_infographic	optional_after_answer	fuel_carb_controls	fuel_carb_controls	module2_fuel_carburetor_controls.png	/assets/cap-visuals/module2_fuel_carburetor_controls.png	approved	true	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q023	45
AD-M2-Q025	2	1	Airplane Systems	AD2-1-lean_mixture	AD2-1-lean_mixture	AD2-1-lean_mixture	multiple_choice	direct_definition	medium	recall	Which answer best matches this description: a fuel-air mixture with less fuel and more air?	full-rich mixture	rich mixture	lean mixture	stoichiometric ratio	C	A fuel-air mixture with less fuel and more air.	Lean mixture is correct because it means a fuel-air mixture with less fuel and more air.	Not this one. Full-rich mixture is a different Module 2 concept; the wording or scenario matches lean mixture.	Not this one. Rich mixture is a different Module 2 concept; the wording or scenario matches lean mixture.	Correct. A fuel-air mixture with less fuel and more air.	Not this one. Stoichiometric ratio is a different Module 2 concept; the wording or scenario matches lean mixture.	Lean = less fuel.	Review Module 2, Chapter 1, pages 5, then explain lean mixture in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	5	Module 2, Chapter 1, pages 5	high	educational_infographic	optional_after_answer	fuel_carb_controls	fuel_carb_controls	module2_fuel_carburetor_controls.png	/assets/cap-visuals/module2_fuel_carburetor_controls.png	approved	true	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q026	35
AD-M2-Q026	2	1	Airplane Systems	AD2-1-lean_mixture	AD2-1-lean_mixture	AD2-1-lean_mixture	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? At altitude, the pilot reduces fuel because fewer air molecules are available.	lean mixture	full-rich mixture	stoichiometric ratio	rich mixture	A	A fuel-air mixture with less fuel and more air.	Lean mixture is correct because it means a fuel-air mixture with less fuel and more air.	Correct. A fuel-air mixture with less fuel and more air.	Not this one. Full-rich mixture is a different Module 2 concept; the wording or scenario matches lean mixture.	Not this one. Stoichiometric ratio is a different Module 2 concept; the wording or scenario matches lean mixture.	Not this one. Rich mixture is a different Module 2 concept; the wording or scenario matches lean mixture.	Lean = less fuel.	Review Module 2, Chapter 1, pages 5, then explain lean mixture in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	5	Module 2, Chapter 1, pages 5	high	educational_infographic	optional_after_answer	fuel_carb_controls	fuel_carb_controls	module2_fuel_carburetor_controls.png	/assets/cap-visuals/module2_fuel_carburetor_controls.png	approved	true	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q025	45
AD-M2-Q027	2	1	Airplane Systems	AD2-1-carburetor_venturi	AD2-1-carburetor_venturi	AD2-1-carburetor_venturi	multiple_choice	direct_definition	medium	recall	Which answer best matches this description: the restricted passage in a carburetor where air speeds up, pressure drops, and fuel is drawn into the airflow?	float chamber	carburetor venturi	intake valve	fuel strainer	B	The restricted passage in a carburetor where air speeds up, pressure drops, and fuel is drawn into the airflow.	Carburetor venturi is correct because it means the restricted passage in a carburetor where air speeds up, pressure drops, and fuel is drawn into the airflow.	Not this one. Float chamber is a different Module 2 concept; the wording or scenario matches carburetor venturi.	Correct. The restricted passage in a carburetor where air speeds up, pressure drops, and fuel is drawn into the airflow.	Not this one. Intake valve is a different Module 2 concept; the wording or scenario matches carburetor venturi.	Not this one. Fuel strainer is a different Module 2 concept; the wording or scenario matches carburetor venturi.	Venturi: faster air, lower pressure, fuel joins.	Review Module 2, Chapter 1, pages 6-7, then explain carburetor venturi in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	6-7	Module 2, Chapter 1, pages 6-7	high	educational_infographic	optional_after_answer	fuel_carb_controls	fuel_carb_controls	module2_fuel_carburetor_controls.png	/assets/cap-visuals/module2_fuel_carburetor_controls.png	approved	true	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q028	35
AD-M2-Q028	2	1	Airplane Systems	AD2-1-carburetor_venturi	AD2-1-carburetor_venturi	AD2-1-carburetor_venturi	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Incoming air accelerates through a narrow passage and the pressure drop pulls gasoline into it.	fuel strainer	intake valve	float chamber	carburetor venturi	D	The restricted passage in a carburetor where air speeds up, pressure drops, and fuel is drawn into the airflow.	Carburetor venturi is correct because it means the restricted passage in a carburetor where air speeds up, pressure drops, and fuel is drawn into the airflow.	Not this one. Fuel strainer is a different Module 2 concept; the wording or scenario matches carburetor venturi.	Not this one. Intake valve is a different Module 2 concept; the wording or scenario matches carburetor venturi.	Not this one. Float chamber is a different Module 2 concept; the wording or scenario matches carburetor venturi.	Correct. The restricted passage in a carburetor where air speeds up, pressure drops, and fuel is drawn into the airflow.	Venturi: faster air, lower pressure, fuel joins.	Review Module 2, Chapter 1, pages 6-7, then explain carburetor venturi in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	6-7	Module 2, Chapter 1, pages 6-7	high	educational_infographic	optional_after_answer	fuel_carb_controls	fuel_carb_controls	module2_fuel_carburetor_controls.png	/assets/cap-visuals/module2_fuel_carburetor_controls.png	approved	true	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q027	45
AD-M2-Q029	2	1	Airplane Systems	AD2-1-carburetor_heat	AD2-1-carburetor_heat	AD2-1-carburetor_heat	multiple_choice	direct_definition	medium	recall	Which answer best matches this description: a control that sends exhaust-heated air into the carburetor to melt ice?	mixture control	throttle	primer	carburetor heat	D	A control that sends exhaust-heated air into the carburetor to melt ice.	Carburetor heat is correct because it means a control that sends exhaust-heated air into the carburetor to melt ice.	Not this one. Mixture control is a different Module 2 concept; the wording or scenario matches carburetor heat.	Not this one. Throttle is a different Module 2 concept; the wording or scenario matches carburetor heat.	Not this one. Primer is a different Module 2 concept; the wording or scenario matches carburetor heat.	Correct. A control that sends exhaust-heated air into the carburetor to melt ice.	Carb heat melts carb ice.	Review Module 2, Chapter 1, pages 7, then explain carburetor heat in your own words.	Aerospace Dimensions Module 2: Aircraft Systems and Airports	7	Module 2, Chapter 1, pages 7	high	educational_infographic	optional_after_answer	fuel_carb_controls	fuel_carb_controls	module2_fuel_carburetor_controls.png	/assets/cap-visuals/module2_fuel_carburetor_controls.png	approved	true	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	Fuel-air mixture, carburetor venturi, throttle, mixture, and carb heat.	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M2-Q030	35
