external_id,module_number,chapter_number,chapter_title,objective_code,concept_code,question_family_code,question_type,question_style,difficulty,cognitive_level,question_text,choice_a,choice_b,choice_c,choice_d,correct_letter,short_explanation,explanation,choice_a_explanation,choice_b_explanation,choice_c_explanation,choice_d_explanation,memory_aid,remediation_text,source_document,source_pages,source_reference_text,visual_priority,visual_type,visual_display_mode,visual_asset_key,visual_group,visual_file_name,visual_storage_path,visual_status,show_visual_button,visual_brief,visual_caption,visual_alt_text,exam_likeness,distractor_difficulty,eligible_for_final_exam,final_exam_weight,content_origin,style_reference,review_status,reinforcement_question_ids,estimated_time_seconds,package_code
AD-M6-Q027,6,1,Unmanned Spacecraft,AD6-1-tiros_i,AD6-1-tiros_i,AD6-1-tiros_i,multiple_choice,direct_exam_style,medium,recall,"Which answer best matches this description: NASA's first weather satellite, launched in 1960 and returning hurricane imagery?",GOES 8,Mariner II,Tiros I,Explorer 6,C,"Nasa's first weather satellite, launched in 1960 and returning hurricane imagery.","Tiros i is the best answer because it refers to NASA's first weather satellite, launched in 1960 and returning hurricane imagery.","Not this one. Goes 8 is a related Module 6 term or fact, but it does not match the specific description. Nasa's first weather satellite, launched in 1960 and returning hurricane imagery.","Not this one. Mariner ii is a related Module 6 term or fact, but it does not match the specific description. Nasa's first weather satellite, launched in 1960 and returning hurricane imagery.","Correct. Nasa's first weather satellite, launched in 1960 and returning hurricane imagery.","Not this one. Explorer 6 is a related Module 6 term or fact, but it does not match the specific description. Nasa's first weather satellite, launched in 1960 and returning hurricane imagery.",Tiros I = first NASA weather eye.,"Review Module 6, Chapter 1, pages 5. Then explain Tiros I without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,5,"Module 6, Chapter 1, pages 5",high,educational_infographic,optional_after_answer,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions.png,/assets/cap-visuals/module6_unmanned_spacecraft_missions.png,approved,true,"Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q028,35,AD_M6_100
AD-M6-Q028,6,1,Unmanned Spacecraft,AD6-1-tiros_i,AD6-1-tiros_i,AD6-1-tiros_i,multiple_choice,brief_application,medium_hard,application,"Which concept or answer best fits this situation? On April 1, 1960, a spacecraft sends back a hurricane image on its first day in space.",Mariner II,GOES 8,Explorer 6,Tiros I,D,"Nasa's first weather satellite, launched in 1960 and returning hurricane imagery.","Tiros i is the best answer because it refers to NASA's first weather satellite, launched in 1960 and returning hurricane imagery.","Not this one. Mariner ii is a related Module 6 term or fact, but it does not match the specific description. Nasa's first weather satellite, launched in 1960 and returning hurricane imagery.","Not this one. Goes 8 is a related Module 6 term or fact, but it does not match the specific description. Nasa's first weather satellite, launched in 1960 and returning hurricane imagery.","Not this one. Explorer 6 is a related Module 6 term or fact, but it does not match the specific description. Nasa's first weather satellite, launched in 1960 and returning hurricane imagery.","Correct. Nasa's first weather satellite, launched in 1960 and returning hurricane imagery.",Tiros I = first NASA weather eye.,"Review Module 6, Chapter 1, pages 5. Then explain Tiros I without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,5,"Module 6, Chapter 1, pages 5",high,educational_infographic,optional_after_answer,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions.png,/assets/cap-visuals/module6_unmanned_spacecraft_missions.png,approved,true,"Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q027,45,AD_M6_100
AD-M6-Q029,6,1,Unmanned Spacecraft,AD6-1-explorer_1,AD6-1-explorer_1,AD6-1-explorer_1,multiple_choice,direct_exam_style,medium,recall,Which answer best matches this description: the first U.S. satellite and the spacecraft that discovered the Van Allen Radiation Belts?,Explorer 1,Mariner 10,Explorer 6,Sputnik,A,The first u.s. satellite and the spacecraft that discovered the van allen radiation belts.,Explorer 1 is the best answer because it refers to the first U.S. satellite and the spacecraft that discovered the Van Allen Radiation Belts.,Correct. The first u.s. satellite and the spacecraft that discovered the van allen radiation belts.,"Not this one. Mariner 10 is a related Module 6 term or fact, but it does not match the specific description. The first u.s. satellite and the spacecraft that discovered the van allen radiation belts.","Not this one. Explorer 6 is a related Module 6 term or fact, but it does not match the specific description. The first u.s. satellite and the spacecraft that discovered the van allen radiation belts.","Not this one. Sputnik is a related Module 6 term or fact, but it does not match the specific description. The first u.s. satellite and the spacecraft that discovered the van allen radiation belts.",Explorer 1 = first U.S. satellite + Van Allen.,"Review Module 6, Chapter 1, pages 5. Then explain Explorer 1 without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,5,"Module 6, Chapter 1, pages 5",high,educational_infographic,optional_after_answer,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions.png,/assets/cap-visuals/module6_unmanned_spacecraft_missions.png,approved,true,"Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q030,35,AD_M6_100
AD-M6-Q030,6,1,Unmanned Spacecraft,AD6-1-explorer_1,AD6-1-explorer_1,AD6-1-explorer_1,multiple_choice,brief_application,medium_hard,application,Which concept or answer best fits this situation? A 1958 U.S. spacecraft makes a major radiation discovery around Earth.,Explorer 6,Explorer 1,Mariner 10,Sputnik,B,The first u.s. satellite and the spacecraft that discovered the van allen radiation belts.,Explorer 1 is the best answer because it refers to the first U.S. satellite and the spacecraft that discovered the Van Allen Radiation Belts.,"Not this one. Explorer 6 is a related Module 6 term or fact, but it does not match the specific description. The first u.s. satellite and the spacecraft that discovered the van allen radiation belts.",Correct. The first u.s. satellite and the spacecraft that discovered the van allen radiation belts.,"Not this one. Mariner 10 is a related Module 6 term or fact, but it does not match the specific description. The first u.s. satellite and the spacecraft that discovered the van allen radiation belts.","Not this one. Sputnik is a related Module 6 term or fact, but it does not match the specific description. The first u.s. satellite and the spacecraft that discovered the van allen radiation belts.",Explorer 1 = first U.S. satellite + Van Allen.,"Review Module 6, Chapter 1, pages 5. Then explain Explorer 1 without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,5,"Module 6, Chapter 1, pages 5",high,educational_infographic,optional_after_answer,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions.png,/assets/cap-visuals/module6_unmanned_spacecraft_missions.png,approved,true,"Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q029,45,AD_M6_100
AD-M6-Q031,6,1,Unmanned Spacecraft,AD6-1-space_probe,AD6-1-space_probe,AD6-1-space_probe,multiple_choice,direct_exam_style,medium,recall,"Which answer best matches this description: a spacecraft that flies by, orbits, or lands on a celestial body other than Earth?",weather satellite,communications satellite,space probe,space station,C,"A spacecraft that flies by, orbits, or lands on a celestial body other than earth.","Space probe is the best answer because it refers to a spacecraft that flies by, orbits, or lands on a celestial body other than Earth.","Not this one. Weather satellite is a related Module 6 term or fact, but it does not match the specific description. A spacecraft that flies by, orbits, or lands on a celestial body other than earth.","Not this one. Communications satellite is a related Module 6 term or fact, but it does not match the specific description. A spacecraft that flies by, orbits, or lands on a celestial body other than earth.","Correct. A spacecraft that flies by, orbits, or lands on a celestial body other than earth.","Not this one. Space station is a related Module 6 term or fact, but it does not match the specific description. A spacecraft that flies by, orbits, or lands on a celestial body other than earth.",Probe = go examine another world.,"Review Module 6, Chapter 1, pages 5-6. Then explain space probe without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,5-6,"Module 6, Chapter 1, pages 5-6",high,educational_infographic,optional_after_answer,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions.png,/assets/cap-visuals/module6_unmanned_spacecraft_missions.png,approved,true,"Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q032,35,AD_M6_100
AD-M6-Q032,6,1,Unmanned Spacecraft,AD6-1-space_probe,AD6-1-space_probe,AD6-1-space_probe,multiple_choice,brief_application,medium_hard,application,Which concept or answer best fits this situation? An uncrewed craft travels to Mars and photographs its surface rather than remaining in Earth orbit.,space station,communications satellite,weather satellite,space probe,D,"A spacecraft that flies by, orbits, or lands on a celestial body other than earth.","Space probe is the best answer because it refers to a spacecraft that flies by, orbits, or lands on a celestial body other than Earth.","Not this one. Space station is a related Module 6 term or fact, but it does not match the specific description. A spacecraft that flies by, orbits, or lands on a celestial body other than earth.","Not this one. Communications satellite is a related Module 6 term or fact, but it does not match the specific description. A spacecraft that flies by, orbits, or lands on a celestial body other than earth.","Not this one. Weather satellite is a related Module 6 term or fact, but it does not match the specific description. A spacecraft that flies by, orbits, or lands on a celestial body other than earth.","Correct. A spacecraft that flies by, orbits, or lands on a celestial body other than earth.",Probe = go examine another world.,"Review Module 6, Chapter 1, pages 5-6. Then explain space probe without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,5-6,"Module 6, Chapter 1, pages 5-6",high,educational_infographic,optional_after_answer,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions.png,/assets/cap-visuals/module6_unmanned_spacecraft_missions.png,approved,true,"Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q031,45,AD_M6_100
AD-M6-Q033,6,1,Unmanned Spacecraft,AD6-1-viking_probes,AD6-1-viking_probes,AD6-1-viking_probes,multiple_choice,direct_exam_style,medium,recall,Which answer best matches this description: Mars probes that photographed and analyzed the surface with emphasis on the search for life?,Viking probes,Orbiting Solar Observatory,Ranger probes,Pioneer probes,A,Mars probes that photographed and analyzed the surface with emphasis on the search for life.,Viking probes is the best answer because it refers to Mars probes that photographed and analyzed the surface with emphasis on the search for life.,Correct. Mars probes that photographed and analyzed the surface with emphasis on the search for life.,"Not this one. Orbiting solar observatory is a related Module 6 term or fact, but it does not match the specific description. Mars probes that photographed and analyzed the surface with emphasis on the search for life.","Not this one. Ranger probes is a related Module 6 term or fact, but it does not match the specific description. Mars probes that photographed and analyzed the surface with emphasis on the search for life.","Not this one. Pioneer probes is a related Module 6 term or fact, but it does not match the specific description. Mars probes that photographed and analyzed the surface with emphasis on the search for life.",Viking = Mars life search.,"Review Module 6, Chapter 1, pages 6. Then explain Viking probes without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,6,"Module 6, Chapter 1, pages 6",high,educational_infographic,optional_after_answer,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions.png,/assets/cap-visuals/module6_unmanned_spacecraft_missions.png,approved,true,"Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q034,35,AD_M6_100
AD-M6-Q034,6,1,Unmanned Spacecraft,AD6-1-viking_probes,AD6-1-viking_probes,AD6-1-viking_probes,multiple_choice,brief_application,medium_hard,application,Which concept or answer best fits this situation? A 1975 probe series studies the Martian environment and searches for signs related to life.,Ranger probes,Viking probes,Pioneer probes,Orbiting Solar Observatory,B,Mars probes that photographed and analyzed the surface with emphasis on the search for life.,Viking probes is the best answer because it refers to Mars probes that photographed and analyzed the surface with emphasis on the search for life.,"Not this one. Ranger probes is a related Module 6 term or fact, but it does not match the specific description. Mars probes that photographed and analyzed the surface with emphasis on the search for life.",Correct. Mars probes that photographed and analyzed the surface with emphasis on the search for life.,"Not this one. Pioneer probes is a related Module 6 term or fact, but it does not match the specific description. Mars probes that photographed and analyzed the surface with emphasis on the search for life.","Not this one. Orbiting solar observatory is a related Module 6 term or fact, but it does not match the specific description. Mars probes that photographed and analyzed the surface with emphasis on the search for life.",Viking = Mars life search.,"Review Module 6, Chapter 1, pages 6. Then explain Viking probes without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,6,"Module 6, Chapter 1, pages 6",high,educational_infographic,optional_after_answer,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions,module6_unmanned_spacecraft_missions.png,/assets/cap-visuals/module6_unmanned_spacecraft_missions.png,approved,true,"Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.","Communications, navigation, weather, Earth-observing satellites, deep-space probes, and X-37 uses.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q033,45,AD_M6_100
AD-M6-Q035,6,1,Unmanned Spacecraft,AD6-1-satellite_system,AD6-1-satellite_system,AD6-1-satellite_system,multiple_choice,direct_exam_style,medium,recall,"Which answer best matches this description: people, environment, spacecraft/subsystems, command and control, and launch working together for a mission?",only the satellite's metal structure,only the launch rocket and payload,satellite system,only ground computers,C,"People, environment, spacecraft/subsystems, command and control, and launch working together for a mission.","Satellite system is the best answer because it refers to people, environment, spacecraft/subsystems, command and control, and launch working together for a mission.","Not this one. Only the satellite's metal structure is a related Module 6 term or fact, but it does not match the specific description. People, environment, spacecraft/subsystems, command and control, and launch working together for a mission.","Not this one. Only the launch rocket and payload is a related Module 6 term or fact, but it does not match the specific description. People, environment, spacecraft/subsystems, command and control, and launch working together for a mission.","Correct. People, environment, spacecraft/subsystems, command and control, and launch working together for a mission.","Not this one. Only ground computers is a related Module 6 term or fact, but it does not match the specific description. People, environment, spacecraft/subsystems, command and control, and launch working together for a mission.",Satellite system = people + environment + spacecraft + command + launch.,"Review Module 6, Chapter 1, pages 6-9. Then explain satellite system without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,6-9,"Module 6, Chapter 1, pages 6-9",high,educational_infographic,optional_after_answer,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems.png,/assets/cap-visuals/module6_satellite_systems_subsystems.png,approved,true,"Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q036,35,AD_M6_100
AD-M6-Q036,6,1,Unmanned Spacecraft,AD6-1-satellite_system,AD6-1-satellite_system,AD6-1-satellite_system,multiple_choice,brief_application,medium_hard,application,"Which concept or answer best fits this situation? A mission review considers the people, orbital environment, spacecraft, ground control, and launch rather than only the hardware in orbit.",only the launch rocket and payload,only the satellite's metal structure,only ground computers,satellite system,D,"People, environment, spacecraft/subsystems, command and control, and launch working together for a mission.","Satellite system is the best answer because it refers to people, environment, spacecraft/subsystems, command and control, and launch working together for a mission.","Not this one. Only the launch rocket and payload is a related Module 6 term or fact, but it does not match the specific description. People, environment, spacecraft/subsystems, command and control, and launch working together for a mission.","Not this one. Only the satellite's metal structure is a related Module 6 term or fact, but it does not match the specific description. People, environment, spacecraft/subsystems, command and control, and launch working together for a mission.","Not this one. Only ground computers is a related Module 6 term or fact, but it does not match the specific description. People, environment, spacecraft/subsystems, command and control, and launch working together for a mission.","Correct. People, environment, spacecraft/subsystems, command and control, and launch working together for a mission.",Satellite system = people + environment + spacecraft + command + launch.,"Review Module 6, Chapter 1, pages 6-9. Then explain satellite system without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,6-9,"Module 6, Chapter 1, pages 6-9",high,educational_infographic,optional_after_answer,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems.png,/assets/cap-visuals/module6_satellite_systems_subsystems.png,approved,true,"Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q035,45,AD_M6_100
AD-M6-Q037,6,1,Unmanned Spacecraft,AD6-1-satellite_payload,AD6-1-satellite_payload,AD6-1-satellite_payload,multiple_choice,direct_exam_style,medium,recall,Which answer best matches this description: the sensors and instruments that perform the satellite's mission?,satellite payload,the orbit's perigee,the launch window,the outer structure only,A,The sensors and instruments that perform the satellite's mission.,Satellite payload is the best answer because it refers to the sensors and instruments that perform the satellite's mission.,Correct. The sensors and instruments that perform the satellite's mission.,"Not this one. The orbit's perigee is a related Module 6 term or fact, but it does not match the specific description. The sensors and instruments that perform the satellite's mission.","Not this one. The launch window is a related Module 6 term or fact, but it does not match the specific description. The sensors and instruments that perform the satellite's mission.","Not this one. The outer structure only is a related Module 6 term or fact, but it does not match the specific description. The sensors and instruments that perform the satellite's mission.",Payload = mission tools.,"Review Module 6, Chapter 1, pages 8. Then explain satellite payload without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,8,"Module 6, Chapter 1, pages 8",high,educational_infographic,optional_after_answer,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems.png,/assets/cap-visuals/module6_satellite_systems_subsystems.png,approved,true,"Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q038,35,AD_M6_100
AD-M6-Q038,6,1,Unmanned Spacecraft,AD6-1-satellite_payload,AD6-1-satellite_payload,AD6-1-satellite_payload,multiple_choice,brief_application,medium_hard,application,"Which concept or answer best fits this situation? Designers first determine what cameras, sensors, or instruments must accomplish the mission.",the outer structure only,satellite payload,the launch window,the orbit's perigee,B,The sensors and instruments that perform the satellite's mission.,Satellite payload is the best answer because it refers to the sensors and instruments that perform the satellite's mission.,"Not this one. The outer structure only is a related Module 6 term or fact, but it does not match the specific description. The sensors and instruments that perform the satellite's mission.",Correct. The sensors and instruments that perform the satellite's mission.,"Not this one. The launch window is a related Module 6 term or fact, but it does not match the specific description. The sensors and instruments that perform the satellite's mission.","Not this one. The orbit's perigee is a related Module 6 term or fact, but it does not match the specific description. The sensors and instruments that perform the satellite's mission.",Payload = mission tools.,"Review Module 6, Chapter 1, pages 8. Then explain satellite payload without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,8,"Module 6, Chapter 1, pages 8",high,educational_infographic,optional_after_answer,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems.png,/assets/cap-visuals/module6_satellite_systems_subsystems.png,approved,true,"Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q037,45,AD_M6_100
AD-M6-Q039,6,1,Unmanned Spacecraft,AD6-1-telemetry,AD6-1-telemetry,AD6-1-telemetry,multiple_choice,direct_exam_style,medium,recall,Which answer best matches this description: information sent from a satellite to the ground that tells controllers how the satellite is functioning?,launch window,payload,telemetry,command,C,Information sent from a satellite to the ground that tells controllers how the satellite is functioning.,Telemetry is the best answer because it refers to information sent from a satellite to the ground that tells controllers how the satellite is functioning.,"Not this one. Launch window is a related Module 6 term or fact, but it does not match the specific description. Information sent from a satellite to the ground that tells controllers how the satellite is functioning.","Not this one. Payload is a related Module 6 term or fact, but it does not match the specific description. Information sent from a satellite to the ground that tells controllers how the satellite is functioning.",Correct. Information sent from a satellite to the ground that tells controllers how the satellite is functioning.,"Not this one. Command is a related Module 6 term or fact, but it does not match the specific description. Information sent from a satellite to the ground that tells controllers how the satellite is functioning.",Telemetry = satellite tells Earth.,"Review Module 6, Chapter 1, pages 9. Then explain telemetry without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,9,"Module 6, Chapter 1, pages 9",high,educational_infographic,optional_after_answer,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems.png,/assets/cap-visuals/module6_satellite_systems_subsystems.png,approved,true,"Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q040,35,AD_M6_100
AD-M6-Q040,6,1,Unmanned Spacecraft,AD6-1-telemetry,AD6-1-telemetry,AD6-1-telemetry,multiple_choice,brief_application,medium_hard,application,Which concept or answer best fits this situation? Controllers receive health and status information from orbit to see whether the spacecraft is operating correctly.,launch window,command,payload,telemetry,D,Information sent from a satellite to the ground that tells controllers how the satellite is functioning.,Telemetry is the best answer because it refers to information sent from a satellite to the ground that tells controllers how the satellite is functioning.,"Not this one. Launch window is a related Module 6 term or fact, but it does not match the specific description. Information sent from a satellite to the ground that tells controllers how the satellite is functioning.","Not this one. Command is a related Module 6 term or fact, but it does not match the specific description. Information sent from a satellite to the ground that tells controllers how the satellite is functioning.","Not this one. Payload is a related Module 6 term or fact, but it does not match the specific description. Information sent from a satellite to the ground that tells controllers how the satellite is functioning.",Correct. Information sent from a satellite to the ground that tells controllers how the satellite is functioning.,Telemetry = satellite tells Earth.,"Review Module 6, Chapter 1, pages 9. Then explain telemetry without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,9,"Module 6, Chapter 1, pages 9",high,educational_infographic,optional_after_answer,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems,module6_satellite_systems_subsystems.png,/assets/cap-visuals/module6_satellite_systems_subsystems.png,approved,true,"Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.","Satellite system components, payload, structure, propulsion, attitude control, power, thermal control, command, and telemetry.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q039,45,AD_M6_100
AD-M6-Q041,6,2,Manned Spacecraft,AD6-2-yuri_gagarin,AD6-2-yuri_gagarin,AD6-2-yuri_gagarin,multiple_choice,direct_exam_style,medium,recall,"Which answer best matches this description: the first human in space, completing one orbit in April 1961?",Yuri Gagarin,John Glenn,Alexei Leonov,Alan Shepard,A,"The first human in space, completing one orbit in april 1961.","Yuri gagarin is the best answer because it refers to the first human in space, completing one orbit in April 1961.","Correct. The first human in space, completing one orbit in april 1961.","Not this one. John glenn is a related Module 6 term or fact, but it does not match the specific description. The first human in space, completing one orbit in april 1961.","Not this one. Alexei leonov is a related Module 6 term or fact, but it does not match the specific description. The first human in space, completing one orbit in april 1961.","Not this one. Alan shepard is a related Module 6 term or fact, but it does not match the specific description. The first human in space, completing one orbit in april 1961.",Gagarin = first human in orbit.,"Review Module 6, Chapter 2, pages 16. Then explain Yuri Gagarin without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,16,"Module 6, Chapter 2, pages 16",high,educational_infographic,optional_after_answer,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline.png,/assets/cap-visuals/module6_manned_spaceflight_timeline.png,approved,true,"Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q042,35,AD_M6_100
AD-M6-Q042,6,2,Manned Spacecraft,AD6-2-yuri_gagarin,AD6-2-yuri_gagarin,AD6-2-yuri_gagarin,multiple_choice,brief_application,medium_hard,application,Which concept or answer best fits this situation? A Soviet cosmonaut completes one orbit and becomes the first person to escape Earth's atmosphere.,Alan Shepard,Yuri Gagarin,Alexei Leonov,John Glenn,B,"The first human in space, completing one orbit in april 1961.","Yuri gagarin is the best answer because it refers to the first human in space, completing one orbit in April 1961.","Not this one. Alan shepard is a related Module 6 term or fact, but it does not match the specific description. The first human in space, completing one orbit in april 1961.","Correct. The first human in space, completing one orbit in april 1961.","Not this one. Alexei leonov is a related Module 6 term or fact, but it does not match the specific description. The first human in space, completing one orbit in april 1961.","Not this one. John glenn is a related Module 6 term or fact, but it does not match the specific description. The first human in space, completing one orbit in april 1961.",Gagarin = first human in orbit.,"Review Module 6, Chapter 2, pages 16. Then explain Yuri Gagarin without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,16,"Module 6, Chapter 2, pages 16",high,educational_infographic,optional_after_answer,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline.png,/assets/cap-visuals/module6_manned_spaceflight_timeline.png,approved,true,"Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q041,45,AD_M6_100
